timestamp,kwh,building
2024-01-05 19:00:00,30.74,Hostel
2024-01-05 20:00:00,95.91,Hostel
2024-01-05 21:00:00,59.4,Hostel
2024-01-05 22:00:00,69.77,Hostel
2024-01-05 23:00:00,91.5,Hostel
2024-01-06 00:00:00,79.47,Hostel
2024-01-06 01:00:00,104.03,Hostel
2024-01-06 02:00:00,116.44,Hostel
2024-01-06 03:00:00,90.53,Hostel
2024-01-06 04:00:00,58.62,Hostel
2024-01-06 05:00:00,42.4,Hostel
2024-01-06 06:00:00,39.72,Hostel
2024-01-06 07:00:00,47.22,Hostel
2024-01-06 08:00:00,113.34,Hostel
2024-01-06 09:00:00,119.82,Hostel
2024-01-06 10:00:00,108.1,Hostel
2024-01-06 11:00:00,39.57,Hostel
2024-01-06 12:00:00,81.39,Hostel
2024-01-06 13:00:00,52.75,Hostel
2024-01-06 14:00:00,80.22,Hostel
2024-01-06 15:00:00,119.06,Hostel
2024-01-06 16:00:00,99.01,Hostel
2024-01-06 17:00:00,54.97,Hostel
2024-01-06 18:00:00,76.45,Hostel
2024-01-06 19:00:00,70.97,Hostel
2024-01-06 20:00:00,39.48,Hostel
2024-01-06 21:00:00,104.37,Hostel
2024-01-06 22:00:00,76.17,Hostel
2024-01-06 23:00:00,34.47,Hostel
2024-01-07 00:00:00,61.4,Hostel
2024-01-07 01:00:00,89.03,Hostel
2024-01-07 02:00:00,40.72,Hostel
2024-01-07 03:00:00,66.59,Hostel
2024-01-07 04:00:00,110.54,Hostel
2024-01-07 05:00:00,68.19,Hostel
2024-01-07 06:00:00,77.31,Hostel
2024-01-07 07:00:00,65.31,Hostel
2024-01-07 08:00:00,56.01,Hostel
2024-01-07 09:00:00,32.12,Hostel
2024-01-07 10:00:00,78.17,Hostel
2024-01-07 11:00:00,74.38,Hostel
2024-01-07 12:00:00,78.72,Hostel
2024-01-07 13:00:00,76.31,Hostel
2024-01-07 14:00:00,85.32,Hostel
2024-01-07 15:00:00,100.46,Hostel
2024-01-07 16:00:00,111.74,Hostel
2024-01-07 17:00:00,113.52,Hostel
2024-01-07 18:00:00,70.75,Hostel
2024-01-07 19:00:00,55.77,Hostel
2024-01-07 20:00:00,113.43,Hostel
2024-01-07 21:00:00,94.2,Hostel
2024-01-07 22:00:00,39.86,Hostel
2024-01-07 23:00:00,83.81,Hostel
2024-01-08 00:00:00,83.0,Hostel
2024-01-08 01:00:00,57.67,Hostel
2024-01-08 02:00:00,109.39,Hostel
2024-01-08 03:00:00,91.12,Hostel
2024-01-08 04:00:00,109.84,Hostel
2024-01-08 05:00:00,54.75,Hostel
2024-01-08 06:00:00,41.23,Hostel
2024-01-08 07:00:00,90.3,Hostel
2024-01-08 08:00:00,69.92,Hostel
2024-01-08 09:00:00,85.06,Hostel
2024-01-08 10:00:00,104.06,Hostel
2024-01-08 11:00:00,94.03,Hostel
2024-01-08 12:00:00,105.2,Hostel
2024-01-08 13:00:00,100.08,Hostel
2024-01-08 14:00:00,59.96,Hostel
2024-01-08 15:00:00,38.74,Hostel
2024-01-08 16:00:00,116.1,Hostel
2024-01-08 17:00:00,104.39,Hostel
2024-01-08 18:00:00,89.33,Hostel
2024-01-08 19:00:00,34.15,Hostel
2024-01-08 20:00:00,83.51,Hostel
2024-01-08 21:00:00,57.54,Hostel
2024-01-08 22:00:00,55.58,Hostel
2024-01-08 23:00:00,117.93,Hostel
2024-01-09 00:00:00,112.97,Hostel
2024-01-09 01:00:00,75.67,Hostel
2024-01-09 02:00:00,66.17,Hostel
2024-01-09 03:00:00,81.02,Hostel
2024-01-09 04:00:00,101.41,Hostel
2024-01-09 05:00:00,43.39,Hostel
2024-01-09 06:00:00,95.82,Hostel
2024-01-09 07:00:00,81.23,Hostel
2024-01-09 08:00:00,78.73,Hostel
2024-01-09 09:00:00,42.19,Hostel
2024-01-09 10:00:00,62.32,Hostel
2024-01-09 11:00:00,107.97,Hostel
2024-01-09 12:00:00,98.46,Hostel
2024-01-09 13:00:00,69.8,Hostel
2024-01-09 14:00:00,107.12,Hostel
2024-01-09 15:00:00,49.6,Hostel
2024-01-09 16:00:00,55.78,Hostel
2024-01-09 17:00:00,88.29,Hostel
2024-01-09 18:00:00,84.25,Hostel
2024-01-09 19:00:00,56.94,Hostel
2024-01-09 20:00:00,54.56,Hostel
2024-01-09 21:00:00,52.35,Hostel
2024-01-09 22:00:00,37.32,Hostel
2024-01-09 23:00:00,64.81,Hostel
2024-01-10 00:00:00,72.19,Hostel
2024-01-10 01:00:00,114.23,Hostel
2024-01-10 02:00:00,31.44,Hostel
2024-01-10 03:00:00,38.75,Hostel
2024-01-10 04:00:00,114.77,Hostel
2024-01-10 05:00:00,52.49,Hostel
2024-01-10 06:00:00,97.33,Hostel
2024-01-10 07:00:00,109.5,Hostel
2024-01-10 08:00:00,36.3,Hostel
2024-01-10 09:00:00,114.84,Hostel
2024-01-10 10:00:00,34.05,Hostel
2024-01-10 11:00:00,65.84,Hostel
2024-01-10 12:00:00,30.67,Hostel
2024-01-10 13:00:00,42.46,Hostel
2024-01-10 14:00:00,76.74,Hostel
2024-01-10 15:00:00,44.77,Hostel
2024-01-10 16:00:00,33.76,Hostel
2024-01-10 17:00:00,93.84,Hostel
2024-01-10 18:00:00,92.39,Hostel
2024-01-10 19:00:00,78.86,Hostel
2024-01-10 20:00:00,60.95,Hostel
2024-01-10 21:00:00,117.18,Hostel
2024-01-10 22:00:00,97.06,Hostel
2024-01-10 23:00:00,71.26,Hostel
2024-01-11 00:00:00,110.34,Hostel
2024-01-11 01:00:00,42.29,Hostel
2024-01-11 02:00:00,98.59,Hostel
2024-01-11 03:00:00,94.3,Hostel
2024-01-11 04:00:00,103.38,Hostel
2024-01-11 05:00:00,97.95,Hostel
2024-01-11 06:00:00,76.44,Hostel
2024-01-11 07:00:00,30.74,Hostel
2024-01-11 08:00:00,63.73,Hostel
2024-01-11 09:00:00,75.35,Hostel
2024-01-11 10:00:00,50.15,Hostel
2024-01-11 11:00:00,43.05,Hostel
2024-01-11 12:00:00,59.89,Hostel
2024-01-11 13:00:00,115.55,Hostel
2024-01-11 14:00:00,78.84,Hostel
2024-01-11 15:00:00,112.31,Hostel
2024-01-11 16:00:00,32.2,Hostel
2024-01-11 17:00:00,43.07,Hostel
2024-01-11 18:00:00,76.27,Hostel
2024-01-11 19:00:00,104.87,Hostel
2024-01-11 20:00:00,113.35,Hostel
2024-01-11 21:00:00,71.49,Hostel
2024-01-11 22:00:00,88.32,Hostel
2024-01-11 23:00:00,86.66,Hostel
2024-01-12 00:00:00,57.86,Hostel
2024-01-12 01:00:00,97.04,Hostel
2024-01-12 02:00:00,82.15,Hostel
2024-01-12 03:00:00,102.45,Hostel
2024-01-12 04:00:00,37.99,Hostel
2024-01-12 05:00:00,55.1,Hostel
2024-01-12 06:00:00,111.1,Hostel
2024-01-12 07:00:00,81.26,Hostel
2024-01-12 08:00:00,105.26,Hostel
2024-01-12 09:00:00,112.67,Hostel
2024-01-12 10:00:00,59.77,Hostel
2024-01-12 11:00:00,33.15,Hostel
2024-01-12 12:00:00,31.21,Hostel
2024-01-12 13:00:00,93.64,Hostel
2024-01-12 14:00:00,69.72,Hostel
2024-01-12 15:00:00,53.4,Hostel
2024-01-12 16:00:00,104.62,Hostel
2024-01-12 17:00:00,79.28,Hostel
2024-01-12 18:00:00,48.11,Hostel
2024-01-12 19:00:00,49.1,Hostel
2024-01-12 20:00:00,58.81,Hostel
2024-01-12 21:00:00,79.17,Hostel
2024-01-12 22:00:00,51.97,Hostel
2024-01-12 23:00:00,43.16,Hostel
2024-01-13 00:00:00,34.09,Hostel
2024-01-13 01:00:00,69.43,Hostel
2024-01-13 02:00:00,38.17,Hostel
2024-01-13 03:00:00,71.65,Hostel
2024-01-13 04:00:00,104.08,Hostel
2024-01-13 05:00:00,65.39,Hostel
2024-01-13 06:00:00,44.51,Hostel
2024-01-13 07:00:00,107.4,Hostel
2024-01-13 08:00:00,55.7,Hostel
2024-01-13 09:00:00,46.61,Hostel
2024-01-13 10:00:00,30.57,Hostel
2024-01-13 11:00:00,37.26,Hostel
2024-01-13 12:00:00,87.25,Hostel
2024-01-13 13:00:00,58.19,Hostel
2024-01-13 14:00:00,71.15,Hostel
2024-01-13 15:00:00,81.66,Hostel
2024-01-13 16:00:00,45.9,Hostel
2024-01-13 17:00:00,61.65,Hostel
2024-01-13 18:00:00,107.86,Hostel
2024-01-13 19:00:00,49.64,Hostel
2024-01-13 20:00:00,116.47,Hostel
2024-01-13 21:00:00,56.48,Hostel
2024-01-13 22:00:00,47.15,Hostel
2024-01-13 23:00:00,79.81,Hostel
2024-01-14 00:00:00,65.49,Hostel
2024-01-14 01:00:00,62.68,Hostel
2024-01-14 02:00:00,88.81,Hostel
2024-01-14 03:00:00,110.14,Hostel
2024-01-14 04:00:00,37.05,Hostel
2024-01-14 05:00:00,74.16,Hostel
2024-01-14 06:00:00,35.55,Hostel
2024-01-14 07:00:00,36.16,Hostel
2024-01-14 08:00:00,97.02,Hostel
2024-01-14 09:00:00,94.83,Hostel
2024-01-14 10:00:00,83.51,Hostel
2024-01-14 11:00:00,98.05,Hostel
2024-01-14 12:00:00,59.23,Hostel
2024-01-14 13:00:00,83.53,Hostel
2024-01-14 14:00:00,51.05,Hostel
2024-01-14 15:00:00,75.5,Hostel
2024-01-14 16:00:00,113.18,Hostel
2024-01-14 17:00:00,107.8,Hostel
2024-01-14 18:00:00,31.61,Hostel
2024-01-14 19:00:00,84.74,Hostel
2024-01-14 20:00:00,50.2,Hostel
2024-01-14 21:00:00,44.34,Hostel
2024-01-14 22:00:00,111.66,Hostel
2024-01-14 23:00:00,55.48,Hostel
2024-01-15 00:00:00,73.32,Hostel
2024-01-15 01:00:00,107.75,Hostel
2024-01-15 02:00:00,97.14,Hostel
2024-01-15 03:00:00,116.71,Hostel
2024-01-15 04:00:00,57.16,Hostel
2024-01-15 05:00:00,90.89,Hostel
2024-01-15 06:00:00,62.05,Hostel
2024-01-15 07:00:00,61.0,Hostel
2024-01-15 08:00:00,79.47,Hostel
2024-01-15 09:00:00,96.19,Hostel
2024-01-15 10:00:00,84.65,Hostel
2024-01-15 11:00:00,65.66,Hostel
2024-01-15 12:00:00,42.39,Hostel
2024-01-15 13:00:00,35.26,Hostel
2024-01-15 14:00:00,107.14,Hostel
2024-01-15 15:00:00,92.33,Hostel
2024-01-15 16:00:00,30.38,Hostel
2024-01-15 17:00:00,38.04,Hostel
2024-01-15 18:00:00,47.22,Hostel
2024-01-15 19:00:00,48.62,Hostel
2024-01-15 20:00:00,59.09,Hostel
2024-01-15 21:00:00,30.98,Hostel
2024-01-15 22:00:00,40.83,Hostel
2024-01-15 23:00:00,100.75,Hostel
2024-01-16 00:00:00,97.19,Hostel
2024-01-16 01:00:00,50.75,Hostel
2024-01-16 02:00:00,34.3,Hostel
2024-01-16 03:00:00,58.89,Hostel
2024-01-16 04:00:00,34.49,Hostel
2024-01-16 05:00:00,92.95,Hostel
2024-01-16 06:00:00,85.83,Hostel
2024-01-16 07:00:00,79.36,Hostel
2024-01-16 08:00:00,94.34,Hostel
2024-01-16 09:00:00,107.83,Hostel
2024-01-16 10:00:00,96.84,Hostel
2024-01-16 11:00:00,52.23,Hostel
2024-01-16 12:00:00,92.0,Hostel
2024-01-16 13:00:00,82.91,Hostel
2024-01-16 14:00:00,35.55,Hostel
2024-01-16 15:00:00,63.67,Hostel
2024-01-16 16:00:00,98.14,Hostel
2024-01-16 17:00:00,57.36,Hostel
2024-01-16 18:00:00,81.09,Hostel
2024-01-16 19:00:00,68.88,Hostel
2024-01-16 20:00:00,78.88,Hostel
2024-01-16 21:00:00,65.32,Hostel
2024-01-16 22:00:00,31.14,Hostel
2024-01-16 23:00:00,97.86,Hostel
2024-01-17 00:00:00,42.79,Hostel
2024-01-17 01:00:00,83.05,Hostel
2024-01-17 02:00:00,116.2,Hostel
2024-01-17 03:00:00,113.12,Hostel
2024-01-17 04:00:00,44.51,Hostel
2024-01-17 05:00:00,79.87,Hostel
2024-01-17 06:00:00,101.81,Hostel
2024-01-17 07:00:00,104.97,Hostel
2024-01-17 08:00:00,96.96,Hostel
2024-01-17 09:00:00,117.59,Hostel
2024-01-17 10:00:00,100.17,Hostel
2024-01-17 11:00:00,115.2,Hostel
2024-01-17 12:00:00,61.41,Hostel
2024-01-17 13:00:00,70.61,Hostel
2024-01-17 14:00:00,45.8,Hostel
2024-01-17 15:00:00,48.56,Hostel
2024-01-17 16:00:00,77.86,Hostel
2024-01-17 17:00:00,114.01,Hostel
2024-01-17 18:00:00,58.33,Hostel
2024-01-17 19:00:00,35.81,Hostel
2024-01-17 20:00:00,117.32,Hostel
2024-01-17 21:00:00,84.33,Hostel
2024-01-17 22:00:00,99.86,Hostel
2024-01-17 23:00:00,93.78,Hostel
2024-01-18 00:00:00,112.39,Hostel
2024-01-18 01:00:00,59.92,Hostel
2024-01-18 02:00:00,36.48,Hostel
2024-01-18 03:00:00,94.2,Hostel
2024-01-18 04:00:00,85.52,Hostel
2024-01-18 05:00:00,32.75,Hostel
2024-01-18 06:00:00,94.89,Hostel
2024-01-18 07:00:00,82.3,Hostel
2024-01-18 08:00:00,61.24,Hostel
2024-01-18 09:00:00,66.63,Hostel
2024-01-18 10:00:00,75.2,Hostel
2024-01-18 11:00:00,82.04,Hostel
2024-01-18 12:00:00,70.81,Hostel
2024-01-18 13:00:00,118.24,Hostel
2024-01-18 14:00:00,38.67,Hostel
2024-01-18 15:00:00,58.92,Hostel
2024-01-18 16:00:00,38.35,Hostel
2024-01-18 17:00:00,94.34,Hostel
2024-01-18 18:00:00,79.45,Hostel
2024-01-18 19:00:00,115.26,Hostel
2024-01-18 20:00:00,47.6,Hostel
2024-01-18 21:00:00,114.92,Hostel
2024-01-18 22:00:00,75.06,Hostel
2024-01-18 23:00:00,89.03,Hostel
2024-01-19 00:00:00,103.09,Hostel
2024-01-19 01:00:00,82.96,Hostel
2024-01-19 02:00:00,76.18,Hostel
2024-01-19 03:00:00,116.27,Hostel
2024-01-19 04:00:00,36.43,Hostel
2024-01-19 05:00:00,69.22,Hostel
2024-01-19 06:00:00,88.25,Hostel
2024-01-19 07:00:00,85.48,Hostel
2024-01-19 08:00:00,39.96,Hostel
2024-01-19 09:00:00,78.95,Hostel
2024-01-19 10:00:00,94.14,Hostel
2024-01-19 11:00:00,66.6,Hostel
2024-01-19 12:00:00,105.44,Hostel
2024-01-19 13:00:00,113.91,Hostel
2024-01-19 14:00:00,35.41,Hostel
2024-01-19 15:00:00,59.68,Hostel
2024-01-19 16:00:00,87.3,Hostel
2024-01-19 17:00:00,48.3,Hostel
2024-01-19 18:00:00,77.03,Hostel
2024-01-19 19:00:00,66.46,Hostel
2024-01-19 20:00:00,104.23,Hostel
2024-01-19 21:00:00,102.47,Hostel
2024-01-19 22:00:00,44.38,Hostel
2024-01-19 23:00:00,30.91,Hostel
2024-01-20 00:00:00,49.4,Hostel
2024-01-20 01:00:00,102.59,Hostel
2024-01-20 02:00:00,51.77,Hostel
2024-01-20 03:00:00,101.6,Hostel
2024-01-20 04:00:00,73.25,Hostel
2024-01-20 05:00:00,119.46,Hostel
2024-01-20 06:00:00,30.07,Hostel
2024-01-20 07:00:00,83.73,Hostel
2024-01-20 08:00:00,69.83,Hostel
2024-01-20 09:00:00,81.14,Hostel
2024-01-20 10:00:00,30.38,Hostel
2024-01-20 11:00:00,67.63,Hostel
2024-01-20 12:00:00,39.53,Hostel
2024-01-20 13:00:00,94.94,Hostel
2024-01-20 14:00:00,58.42,Hostel
2024-01-20 15:00:00,81.81,Hostel
2024-01-20 16:00:00,88.24,Hostel
2024-01-20 17:00:00,92.27,Hostel
2024-01-20 18:00:00,82.43,Hostel
2024-01-20 19:00:00,31.64,Hostel
2024-01-20 20:00:00,114.25,Hostel
2024-01-20 21:00:00,95.1,Hostel
2024-01-20 22:00:00,100.16,Hostel
2024-01-20 23:00:00,82.99,Hostel
2024-01-21 00:00:00,78.99,Hostel
2024-01-21 01:00:00,50.48,Hostel
2024-01-21 02:00:00,94.96,Hostel
2024-01-21 03:00:00,64.2,Hostel
2024-01-21 04:00:00,53.8,Hostel
2024-01-21 05:00:00,41.62,Hostel
2024-01-21 06:00:00,62.19,Hostel
2024-01-21 07:00:00,43.44,Hostel
2024-01-21 08:00:00,114.99,Hostel
2024-01-21 09:00:00,84.92,Hostel
2024-01-21 10:00:00,119.12,Hostel
2024-01-21 11:00:00,116.73,Hostel
2024-01-21 12:00:00,42.21,Hostel
2024-01-21 13:00:00,78.83,Hostel
2024-01-21 14:00:00,78.65,Hostel
2024-01-21 15:00:00,58.3,Hostel
2024-01-21 16:00:00,46.35,Hostel
2024-01-21 17:00:00,47.31,Hostel
2024-01-21 18:00:00,104.51,Hostel
2024-01-21 19:00:00,107.33,Hostel
2024-01-21 20:00:00,97.64,Hostel
2024-01-21 21:00:00,30.49,Hostel
2024-01-21 22:00:00,114.6,Hostel
2024-01-21 23:00:00,34.28,Hostel
2024-01-22 00:00:00,83.96,Hostel
2024-01-22 01:00:00,111.11,Hostel
2024-01-22 02:00:00,34.91,Hostel
2024-01-22 03:00:00,40.53,Hostel
2024-01-22 04:00:00,101.77,Hostel
2024-01-22 05:00:00,65.14,Hostel
2024-01-22 06:00:00,68.33,Hostel
2024-01-22 07:00:00,75.19,Hostel
2024-01-22 08:00:00,32.28,Hostel
2024-01-22 09:00:00,115.33,Hostel
2024-01-22 10:00:00,34.24,Hostel
2024-01-22 11:00:00,115.87,Hostel
2024-01-22 12:00:00,62.6,Hostel
2024-01-22 13:00:00,30.48,Hostel
2024-01-22 14:00:00,44.19,Hostel
2024-01-22 15:00:00,46.63,Hostel
2024-01-22 16:00:00,86.17,Hostel
2024-01-22 17:00:00,50.37,Hostel
2024-01-22 18:00:00,64.92,Hostel
2024-01-22 19:00:00,109.02,Hostel
2024-01-22 20:00:00,86.81,Hostel
2024-01-22 21:00:00,33.61,Hostel
2024-01-22 22:00:00,53.68,Hostel
2024-01-22 23:00:00,101.2,Hostel
2024-01-23 00:00:00,97.17,Hostel
2024-01-23 01:00:00,97.42,Hostel
2024-01-23 02:00:00,54.0,Hostel
2024-01-23 03:00:00,35.56,Hostel
2024-01-23 04:00:00,74.03,Hostel
2024-01-23 05:00:00,91.86,Hostel
2024-01-23 06:00:00,94.25,Hostel
2024-01-23 07:00:00,79.21,Hostel
2024-01-23 08:00:00,30.63,Hostel
2024-01-23 09:00:00,46.14,Hostel
2024-01-23 10:00:00,80.2,Hostel
2024-01-23 11:00:00,118.01,Hostel
2024-01-23 12:00:00,62.65,Hostel
2024-01-23 13:00:00,110.42,Hostel
2024-01-23 14:00:00,111.9,Hostel
2024-01-23 15:00:00,109.32,Hostel
2024-01-23 16:00:00,41.46,Hostel
2024-01-23 17:00:00,60.51,Hostel
2024-01-23 18:00:00,95.4,Hostel
2024-01-23 19:00:00,97.26,Hostel
2024-01-23 20:00:00,82.21,Hostel
2024-01-23 21:00:00,99.1,Hostel
2024-01-23 22:00:00,58.14,Hostel
2024-01-23 23:00:00,61.05,Hostel
2024-01-24 00:00:00,115.08,Hostel
2024-01-24 01:00:00,94.57,Hostel
2024-01-24 02:00:00,64.51,Hostel
2024-01-24 03:00:00,37.87,Hostel
2024-01-24 04:00:00,78.37,Hostel
2024-01-24 05:00:00,68.58,Hostel
2024-01-24 06:00:00,113.19,Hostel
2024-01-24 07:00:00,72.17,Hostel
2024-01-24 08:00:00,95.99,Hostel
2024-01-24 09:00:00,41.91,Hostel
2024-01-24 10:00:00,69.87,Hostel
2024-01-24 11:00:00,36.3,Hostel
2024-01-24 12:00:00,67.64,Hostel
2024-01-24 13:00:00,35.29,Hostel
2024-01-24 14:00:00,34.44,Hostel
2024-01-24 15:00:00,53.54,Hostel
2024-01-24 16:00:00,118.12,Hostel
2024-01-24 17:00:00,40.92,Hostel
2024-01-24 18:00:00,113.17,Hostel
2024-01-24 19:00:00,119.25,Hostel
2024-01-24 20:00:00,75.83,Hostel
2024-01-24 21:00:00,65.87,Hostel
2024-01-24 22:00:00,100.17,Hostel
2024-01-24 23:00:00,111.61,Hostel
2024-01-25 00:00:00,68.67,Hostel
2024-01-25 01:00:00,53.07,Hostel
2024-01-25 02:00:00,47.36,Hostel
2024-01-25 03:00:00,94.81,Hostel
2024-01-25 04:00:00,30.75,Hostel
2024-01-25 05:00:00,83.73,Hostel
2024-01-25 06:00:00,30.73,Hostel
2024-01-25 07:00:00,41.49,Hostel
2024-01-25 08:00:00,63.02,Hostel
2024-01-25 09:00:00,35.08,Hostel
2024-01-25 10:00:00,70.11,Hostel
2024-01-25 11:00:00,64.15,Hostel
2024-01-25 12:00:00,107.69,Hostel
2024-01-25 13:00:00,116.17,Hostel
2024-01-25 14:00:00,100.6,Hostel
2024-01-25 15:00:00,40.58,Hostel
2024-01-25 16:00:00,80.9,Hostel
2024-01-25 17:00:00,60.63,Hostel
2024-01-25 18:00:00,69.95,Hostel
2024-01-25 19:00:00,103.5,Hostel
2024-01-25 20:00:00,93.62,Hostel
2024-01-25 21:00:00,38.62,Hostel
2024-01-25 22:00:00,99.47,Hostel
2024-01-25 23:00:00,85.1,Hostel
2024-01-26 00:00:00,41.49,Hostel
2024-01-26 01:00:00,40.37,Hostel
2024-01-26 02:00:00,80.4,Hostel
2024-01-26 03:00:00,61.05,Hostel
2024-01-26 04:00:00,81.26,Hostel
2024-01-26 05:00:00,96.37,Hostel
2024-01-26 06:00:00,81.81,Hostel
2024-01-26 07:00:00,95.01,Hostel
2024-01-26 08:00:00,68.76,Hostel
2024-01-26 09:00:00,112.16,Hostel
2024-01-26 10:00:00,50.76,Hostel
2024-01-26 11:00:00,32.51,Hostel
2024-01-26 12:00:00,58.53,Hostel
2024-01-26 13:00:00,75.79,Hostel
2024-01-26 14:00:00,101.64,Hostel
2024-01-26 15:00:00,69.79,Hostel
2024-01-26 16:00:00,101.12,Hostel
2024-01-26 17:00:00,60.58,Hostel
2024-01-26 18:00:00,75.03,Hostel
2024-01-26 19:00:00,63.72,Hostel
2024-01-26 20:00:00,74.02,Hostel
2024-01-26 21:00:00,30.73,Hostel
2024-01-26 22:00:00,98.38,Hostel
2024-01-26 23:00:00,62.45,Hostel
2024-01-27 00:00:00,71.93,Hostel
2024-01-27 01:00:00,108.19,Hostel
2024-01-27 02:00:00,45.85,Hostel
2024-01-27 03:00:00,55.69,Hostel
2024-01-27 04:00:00,110.5,Hostel
2024-01-27 05:00:00,44.99,Hostel
2024-01-27 06:00:00,70.7,Hostel
2024-01-27 07:00:00,72.97,Hostel
2024-01-27 08:00:00,35.86,Hostel
2024-01-27 09:00:00,45.84,Hostel
2024-01-27 10:00:00,91.02,Hostel
